Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
461,2023-08-13,CUST461,Female,52,Clothing,2,50,100
462,2023-03-11,CUST462,Female,37,Beauty,1,500,500
463,2023-07-11,CUST463,Female,50,Beauty,4,50,200
464,2023-11-07,CUST464,Male,62,Clothing,4,100,400
465,2023-04-02,CUST465,Male,32,Beauty,2,50,100
466,2023-11-07,CUST466,Male,20,Beauty,2,300,600
467,2023-10-22,CUST467,Female,47,Clothing,3,50,150
468,2023-11-30,CUST468,Female,63,Beauty,3,50,150
469,2023-06-30,CUST469,Female,41,Beauty,4,30,120
470,2023-04-22,CUST470,Male,19,Beauty,3,30,90
471,2023-06-20,CUST471,Female,26,Beauty,1,300,300
472,2023-10-14,CUST472,Male,24,Clothing,4,500,2000
473,2023-07-11,CUST473,Male,58,Electronics,2,500,1000
474,2023-03-16,CUST474,Male,63,Clothing,4,300,1200
475,2023-01-19,CUST475,Female,47,Electronics,4,25,100
476,2023-06-18,CUST476,Male,23,Electronics,4,50,200
477,2023-01-27,CUST477,Male,30,Electronics,4,300,1200
478,2023-05-20,CUST478,Female,35,Beauty,3,100,300
479,2023-08-02,CUST479,Female,28,Beauty,3,100,300
480,2023-12-09,CUST480,Female,30,Electronics,4,25,100
481,2023-03-31,CUST481,Female,54,Clothing,3,30,90
482,2023-05-28,CUST482,Female,32,Electronics,4,25,100
483,2023-10-07,CUST483,Female,43,Clothing,3,25,75
484,2023-04-09,CUST484,Male,45,Electronics,4,50,200
485,2023-06-15,CUST485,Male,64,Clothing,2,50,100
486,2023-05-29,CUST486,Female,42,Clothing,2,50,100
487,2023-04-15,CUST487,Male,23,Beauty,1,30,30
488,2023-01-21,CUST488,Male,29,Electronics,4,300,1200
489,2023-12-13,CUST489,Female,33,Clothing,1,300,300
490,2023-05-27,CUST490,Male,19,Beauty,2,30,60
491,2023-08-29,CUST491,Male,48,Clothing,3,30,90
492,2023-12-14,CUST492,Female,40,Beauty,1,500,500
493,2023-11-13,CUST493,Female,63,Beauty,4,500,2000
494,2023-01-27,CUST494,Male,64,Beauty,3,300,900
495,2023-07-17,CUST495,Male,44,Clothing,2,100,200
496,2023-04-07,CUST496,Male,19,Electronics,2,50,100
497,2023-05-05,CUST497,Male,32,Electronics,1,50,50
498,2023-07-01,CUST498,Male,27,Beauty,1,25,25
499,2023-02-16,CUST499,Female,23,Electronics,4,100,400
500,2023-06-01,CUST500,Male,53,Beauty,3,30,90
501,2023-02-14,CUST501,Female,46,Clothing,3,25,75
502,2023-08-06,CUST502,Female,20,Electronics,4,30,120
503,2023-10-19,CUST503,Female,21,Electronics,1,50,50
504,2023-09-06,CUST504,Male,34,Clothing,4,30,120
505,2023-04-05,CUST505,Male,55,Clothing,2,100,200
506,2023-08-09,CUST506,Female,35,Clothing,4,100,400
507,2023-06-25,CUST507,Female,51,Clothing,1,300,300
508,2023-10-24,CUST508,Female,18,Electronics,1,25,25
509,2023-12-07,CUST509,Male,38,Electronics,2,25,50
510,2023-03-06,CUST510,Female,36,Clothing,4,300,1200
511,2023-05-03,CUST511,Female,62,Clothing,1,500,500
512,2023-04-18,CUST512,Female,50,Electronics,3,500,1500
513,2023-10-29,CUST513,Male,47,Clothing,1,500,500
514,2023-06-06,CUST514,Male,22,Clothing,2,25,50
515,2023-08-02,CUST515,Female,43,Electronics,2,25,50
516,2023-12-28,CUST516,Male,53,Clothing,2,25,50
517,2023-07-17,CUST517,Male,59,Beauty,2,300,600
518,2023-08-31,CUST518,Male,52,Electronics,4,25,100
519,2023-06-16,CUST519,Female,28,Electronics,1,100,100
520,2023-12-03,CUST520,Female,45,Clothing,3,25,75
521,2023-04-21,CUST521,Male,40,Beauty,2,50,100
522,2023-02-03,CUST522,Male,43,Clothing,3,30,90
523,2023-05-11,CUST523,Male,25,Clothing,3,50,150
524,2023-05-07,CUST524,Female,24,Clothing,3,100,300
525,2023-07-17,CUST525,Male,26,Electronics,1,30,30
526,2023-05-05,CUST526,Male,62,Clothing,2,30,60
527,2023-08-18,CUST527,Female,41,Electronics,2,30,60
528,2023-03-08,CUST528,Male,51,Clothing,3,50,150
529,2023-07-03,CUST529,Female,41,Clothing,1,30,30
530,2023-05-05,CUST530,Female,20,Clothing,3,100,300
531,2023-09-19,CUST531,Female,35,Beauty,4,50,200
532,2023-12-12,CUST532,Male,35,Electronics,4,100,400
533,2023-03-23,CUST533,Male,46,Beauty,4,50,200
534,2023-09-18,CUST534,Female,33,Electronics,1,50,50
535,2023-04-05,CUST535,Male,26,Clothing,1,300,300
536,2023-11-19,CUST536,Male,29,Electronics,3,500,1500
537,2023-11-23,CUST537,Female,32,Clothing,2,25,50
538,2023-10-18,CUST538,Female,42,Electronics,4,30,120
539,2023-10-18,CUST539,Female,33,Clothing,3,25,75
540,2023-08-20,CUST540,Female,60,Clothing,1,100,100
541,2023-11-09,CUST541,Female,62,Clothing,1,25,25
542,2023-09-07,CUST542,Male,21,Beauty,1,500,500
543,2023-04-27,CUST543,Male,49,Beauty,2,30,60
544,2023-05-08,CUST544,Male,31,Beauty,3,500,1500
545,2023-10-27,CUST545,Female,19,Electronics,2,100,200
546,2023-07-06,CUST546,Male,60,Clothing,4,100,400
547,2023-07-22,CUST547,Male,19,Clothing,4,30,120
548,2023-06-23,CUST548,Female,50,Clothing,1,100,100
549,2023-04-14,CUST549,Female,60,Clothing,1,500,500
550,2023-05-13,CUST550,Male,53,Clothing,4,500,2000
551,2023-07-26,CUST551,Female,34,Electronics,3,50,150
552,2023-01-21,CUST552,Male,32,Beauty,1,50,50
553,2023-09-13,CUST553,Female,60,Electronics,3,300,900
554,2023-03-17,CUST554,Female,19,Clothing,4,300,1200
555,2023-02-22,CUST555,Male,60,Beauty,2,50,100
556,2023-07-14,CUST556,Female,38,Electronics,2,300,600
557,2023-02-20,CUST557,Female,31,Beauty,1,100,100
558,2023-01-14,CUST558,Female,25,Clothing,4,500,2000
559,2023-11-15,CUST559,Female,51,Beauty,4,100,400
560,2023-08-01,CUST560,Female,44,Electronics,2,500,1000
561,2023-07-20,CUST561,Male,61,Beauty,1,500,500
562,2023-09-19,CUST562,Male,44,Electronics,1,25,25
563,2023-08-19,CUST563,Male,40,Beauty,1,50,50
564,2023-09-09,CUST564,Male,24,Clothing,3,500,1500
565,2023-09-23,CUST565,Female,25,Beauty,1,25,25
566,2023-04-05,CUST566,Female,43,Clothing,4,300,1200
567,2023-11-23,CUST567,Male,40,Clothing,4,25,100
568,2023-06-16,CUST568,Male,61,Electronics,2,50,100
569,2023-07-10,CUST569,Female,54,Clothing,1,30,30
570,2023-05-20,CUST570,Male,22,Clothing,3,50,150
571,2023-08-08,CUST571,Male,41,Electronics,3,50,150
572,2023-11-26,CUST572,Male,23,Beauty,1,100,100
573,2023-04-17,CUST573,Male,33,Beauty,2,500,1000
574,2023-04-17,CUST574,Female,25,Clothing,4,25,100
575,2023-04-18,CUST575,Female,24,Electronics,1,300,300
576,2023-01-06,CUST576,Male,40,Clothing,2,500,1000
577,2023-04-11,CUST577,Female,49,Clothing,4,500,2000
578,2023-01-13,CUST578,Female,22,Electronics,4,300,1200
579,2023-03-18,CUST579,Male,58,Clothing,4,30,120
580,2023-05-23,CUST580,Female,19,Clothing,3,30,90
581,2023-01-07,CUST581,Female,54,Clothing,3,30,90
582,2023-02-08,CUST582,Female,44,Beauty,3,500,1500
583,2023-12-12,CUST583,Male,25,Beauty,2,25,50
584,2023-10-24,CUST584,Male,50,Clothing,4,300,1200
585,2023-07-20,CUST585,Male,58,Electronics,1,300,300
586,2023-10-19,CUST586,Female,24,Clothing,3,500,1500
587,2023-12-09,CUST587,Male,63,Beauty,3,100,300
588,2023-02-02,CUST588,Male,20,Electronics,2,30,60
589,2023-04-14,CUST589,Male,26,Electronics,2,500,1000
590,2023-07-04,CUST590,Female,53,Electronics,2,25,50
591,2023-02-19,CUST591,Male,50,Beauty,2,100,200
592,2023-04-10,CUST592,Male,57,Beauty,2,25,50
593,2023-05-20,CUST593,Male,36,Clothing,3,50,150
594,2023-10-09,CUST594,Female,35,Clothing,3,500,1500
595,2023-11-27,CUST595,Female,56,Electronics,2,500,1000
596,2023-06-29,CUST596,Male,22,Electronics,1,50,50
597,2023-12-16,CUST597,Male,43,Electronics,3,30,90
598,2023-03-11,CUST598,Female,39,Clothing,2,300,600
599,2023-09-15,CUST599,Female,52,Electronics,2,100,200
600,2023-02-03,CUST600,Male,59,Beauty,3,500,1500
601,2023-09-12,CUST601,Male,49,Beauty,3,25,75
602,2023-09-29,CUST602,Male,45,Clothing,2,500,1000
603,2023-04-27,CUST603,Female,46,Clothing,3,30,90
604,2023-04-05,CUST604,Female,34,Clothing,4,100,400
605,2023-03-10,CUST605,Male,28,Clothing,3,500,1500
606,2023-11-19,CUST606,Male,21,Beauty,3,100,300
607,2023-06-19,CUST607,Female,45,Clothing,1,500,500
608,2023-03-16,CUST608,Male,18,Electronics,1,100,100
609,2023-03-16,CUST609,Male,28,Beauty,4,50,200
610,2023-06-30,CUST610,Female,45,Clothing,1,500,500
611,2023-12-31,CUST611,Male,21,Electronics,4,30,120
612,2023-11-12,CUST612,Female,31,Electronics,1,30,30
613,2023-02-06,CUST613,Female,47,Beauty,4,500,2000
614,2023-04-24,CUST614,Male,34,Clothing,1,50,50
615,2023-06-07,CUST615,Male,47,Clothing,4,500,2000
616,2023-06-22,CUST616,Male,53,Electronics,3,30,90
617,2023-09-13,CUST617,Male,39,Electronics,3,300,900
618,2023-05-24,CUST618,Female,49,Clothing,1,300,300
619,2023-08-18,CUST619,Female,34,Electronics,3,50,150
620,2023-02-14,CUST620,Male,57,Beauty,3,30,90
621,2023-02-27,CUST621,Female,49,Clothing,1,50,50
622,2023-07-03,CUST622,Female,46,Electronics,1,30,30
623,2023-04-22,CUST623,Female,36,Clothing,1,100,100
624,2023-07-20,CUST624,Female,55,Clothing,1,25,25
625,2023-10-13,CUST625,Male,48,Beauty,4,100,400
626,2023-10-30,CUST626,Female,46,Electronics,3,30,90
627,2023-06-06,CUST627,Female,23,Electronics,4,25,100
628,2023-04-23,CUST628,Male,21,Clothing,1,500,500
629,2023-06-22,CUST629,Female,35,Clothing,2,25,50
630,2023-05-19,CUST630,Female,20,Clothing,3,100,300
631,2023-12-22,CUST631,Female,33,Clothing,1,30,30
632,2023-01-13,CUST632,Female,61,Beauty,1,25,25
633,2023-06-01,CUST633,Female,59,Beauty,2,25,50
634,2023-04-14,CUST634,Male,55,Beauty,2,300,600
635,2023-12-22,CUST635,Female,31,Electronics,3,30,90
636,2023-03-30,CUST636,Female,49,Clothing,4,100,400
637,2023-06-13,CUST637,Female,60,Clothing,1,100,100
638,2023-08-30,CUST638,Female,36,Clothing,1,300,300
639,2023-10-29,CUST639,Male,56,Clothing,2,50,100
640,2023-09-07,CUST640,Female,20,Beauty,4,30,120
641,2023-01-10,CUST641,Male,24,Electronics,3,30,90
642,2023-02-03,CUST642,Female,36,Electronics,4,500,2000
643,2023-09-09,CUST643,Female,53,Beauty,3,50,150
644,2023-07-10,CUST644,Male,33,Beauty,3,300,900
645,2023-08-18,CUST645,Male,36,Beauty,1,50,50
646,2023-04-02,CUST646,Male,56,Clothing,1,100,100
647,2023-11-29,CUST647,Male,56,Beauty,4,100,400
648,2023-12-26,CUST648,Male,45,Beauty,1,500,500
649,2023-07-20,CUST649,Female,37,Clothing,3,100,300
650,2023-04-05,CUST650,Female,30,Beauty,1,50,50
651,2023-04-03,CUST651,Male,59,Clothing,3,50,150
652,2023-04-19,CUST652,Female,36,Beauty,4,300,1200
653,2023-07-06,CUST653,Male,19,Beauty,1,25,25
654,2023-04-25,CUST654,Male,50,Beauty,1,300,300
655,2023-03-04,CUST655,Female,23,Beauty,3,300,900
656,2023-06-06,CUST656,Female,54,Beauty,3,25,75
657,2023-09-28,CUST657,Male,50,Clothing,4,50,200
658,2023-03-14,CUST658,Male,48,Clothing,3,50,150
659,2023-01-12,CUST659,Male,50,Electronics,3,500,1500
660,2023-12-22,CUST660,Female,30,Electronics,2,100,200
661,2023-12-06,CUST661,Male,64,Clothing,2,500,1000
662,2023-06-25,CUST662,Male,51,Clothing,1,500,500
663,2023-03-18,CUST663,Male,28,Beauty,1,30,30
664,2023-09-13,CUST664,Female,57,Electronics,2,25,50
665,2023-07-18,CUST665,Male,45,Beauty,3,50,150
666,2023-09-27,CUST666,Female,27,Clothing,4,300,1200
667,2023-07-15,CUST667,Female,56,Electronics,3,50,150
668,2023-06-29,CUST668,Male,53,Clothing,2,25,50
669,2023-01-29,CUST669,Female,56,Beauty,1,500,500
670,2023-12-24,CUST670,Female,61,Beauty,4,25,100
671,2023-01-05,CUST671,Female,55,Beauty,4,100,400
672,2023-07-14,CUST672,Male,47,Clothing,1,50,50
673,2023-06-12,CUST673,Male,25,Clothing,1,500,500
674,2023-07-03,CUST674,Female,28,Clothing,2,25,50
675,2023-11-21,CUST675,Female,51,Clothing,4,25,100
676,2023-12-13,CUST676,Female,53,Clothing,2,30,60
677,2023-01-14,CUST677,Male,53,Electronics,3,25,75
678,2023-08-14,CUST678,Female,30,Clothing,1,50,50
679,2023-12-13,CUST679,Female,31,Electronics,1,25,25
680,2023-05-25,CUST680,Male,50,Electronics,3,25,75
681,2023-11-09,CUST681,Male,64,Clothing,1,100,100
682,2023-12-21,CUST682,Male,37,Electronics,4,30,120
683,2023-02-11,CUST683,Male,46,Beauty,4,25,100
684,2023-04-01,CUST684,Female,24,Beauty,4,30,120
685,2023-11-08,CUST685,Male,46,Beauty,3,300,900
686,2023-11-24,CUST686,Male,31,Beauty,4,50,200
687,2023-03-04,CUST687,Male,32,Clothing,4,100,400
688,2023-11-12,CUST688,Male,55,Beauty,1,30,30
689,2023-09-11,CUST689,Male,31,Beauty,4,30,120
690,2023-05-04,CUST690,Male,50,Beauty,3,300,900
691,2023-10-19,CUST691,Male,30,Electronics,1,25,25
692,2023-10-15,CUST692,Female,38,Electronics,4,50,200
693,2023-08-14,CUST693,Female,29,Beauty,4,25,100
694,2023-01-28,CUST694,Male,29,Beauty,1,300,300
695,2023-02-28,CUST695,Male,28,Electronics,4,100,400
696,2023-11-19,CUST696,Male,37,Electronics,4,30,120
697,2023-06-07,CUST697,Male,58,Clothing,2,25,50
698,2023-07-13,CUST698,Male,51,Clothing,3,50,150
699,2023-04-11,CUST699,Male,36,Electronics,1,30,30
700,2023-03-29,CUST700,Male,57,Electronics,4,50,200
701,2023-08-11,CUST701,Female,34,Clothing,2,30,60
702,2023-10-25,CUST702,Female,57,Clothing,2,300,600
703,2023-12-08,CUST703,Male,48,Clothing,1,50,50
704,2023-02-23,CUST704,Female,31,Electronics,4,25,100
705,2023-12-26,CUST705,Male,29,Clothing,2,30,60
706,2023-11-15,CUST706,Male,42,Beauty,2,500,1000
707,2023-06-19,CUST707,Male,50,Beauty,3,30,90
708,2023-04-06,CUST708,Female,20,Beauty,4,300,1200
709,2023-07-06,CUST709,Male,63,Beauty,4,300,1200
710,2023-12-02,CUST710,Female,29,Electronics,2,50,100
711,2023-06-07,CUST711,Female,44,Clothing,2,50,100
712,2023-09-30,CUST712,Male,46,Clothing,3,500,1500
713,2023-11-26,CUST713,Female,63,Clothing,2,50,100
714,2023-01-18,CUST714,Male,44,Beauty,2,50,100
715,2023-08-14,CUST715,Female,55,Electronics,1,500,500
716,2023-03-18,CUST716,Female,50,Clothing,2,300,600
717,2023-03-30,CUST717,Female,41,Clothing,2,500,1000
718,2023-04-02,CUST718,Male,41,Beauty,3,25,75
719,2023-10-01,CUST719,Female,29,Clothing,2,50,100
720,2023-09-23,CUST720,Female,20,Electronics,3,500,1500
721,2023-01-31,CUST721,Female,58,Electronics,4,300,1200
722,2023-09-01,CUST722,Female,54,Beauty,2,300,600
723,2023-03-08,CUST723,Female,39,Electronics,2,100,200
724,2023-01-17,CUST724,Female,55,Beauty,4,25,100
725,2023-03-25,CUST725,Female,63,Beauty,4,50,200
726,2023-06-04,CUST726,Male,33,Clothing,4,25,100
727,2023-09-05,CUST727,Male,54,Clothing,1,25,25
728,2023-01-29,CUST728,Male,18,Electronics,4,100,400
729,2023-07-19,CUST729,Male,34,Electronics,4,50,200
730,2023-07-25,CUST730,Male,59,Beauty,2,25,50
731,2023-10-12,CUST731,Female,54,Electronics,2,50,100
732,2023-07-01,CUST732,Female,21,Beauty,4,100,400
733,2023-08-19,CUST733,Male,21,Electronics,1,50,50
734,2023-12-20,CUST734,Female,24,Electronics,4,25,100
735,2023-09-21,CUST735,Male,51,Electronics,2,30,60
736,2023-12-11,CUST736,Male,59,Beauty,3,25,75
737,2023-09-28,CUST737,Female,62,Electronics,4,100,400
738,2023-05-22,CUST738,Female,37,Electronics,2,25,50
739,2023-11-01,CUST739,Male,61,Electronics,2,50,100
740,2023-03-15,CUST740,Female,24,Clothing,2,50,100
741,2023-06-09,CUST741,Female,46,Electronics,4,500,2000
742,2023-11-10,CUST742,Female,27,Electronics,2,100,200
743,2023-05-24,CUST743,Male,31,Electronics,1,30,30
744,2023-11-23,CUST744,Female,51,Beauty,1,300,300
745,2023-01-03,CUST745,Female,31,Clothing,2,100,200
746,2023-11-11,CUST746,Male,41,Beauty,1,25,25
747,2023-10-12,CUST747,Male,24,Beauty,1,500,500
748,2023-07-08,CUST748,Female,42,Electronics,3,500,1500
749,2023-11-05,CUST749,Male,40,Beauty,3,30,90
750,2023-04-17,CUST750,Female,39,Beauty,4,300,1200
751,2023-07-03,CUST751,Female,40,Electronics,4,500,2000
752,2023-01-08,CUST752,Male,44,Beauty,3,300,900
753,2023-05-17,CUST753,Male,19,Clothing,1,30,30
754,2023-08-06,CUST754,Male,42,Clothing,3,300,900
755,2023-12-22,CUST755,Male,42,Beauty,1,300,300
756,2023-06-12,CUST756,Male,56,Clothing,4,100,400
757,2023-09-01,CUST757,Male,18,Clothing,2,50,100
758,2023-01-07,CUST758,Male,63,Electronics,2,500,1000
759,2023-02-24,CUST759,Male,62,Clothing,1,100,100
760,2023-06-04,CUST760,Female,37,Beauty,1,500,500
761,2023-03-06,CUST761,Female,45,Beauty,1,30,30
762,2023-02-14,CUST762,Female,62,Electronics,2,50,100
763,2023-05-07,CUST763,Female,64,Beauty,2,500,1000
764,2023-07-22,CUST764,Male,40,Electronics,1,300,300
765,2023-08-15,CUST765,Female,43,Beauty,2,300,600
766,2023-07-03,CUST766,Female,35,Clothing,2,30,60
767,2023-07-23,CUST767,Male,19,Electronics,2,30,60
768,2023-10-28,CUST768,Male,56,Beauty,1,100,100
769,2023-12-04,CUST769,Female,23,Beauty,4,300,1200
770,2023-10-11,CUST770,Female,20,Beauty,4,50,200
771,2023-09-12,CUST771,Female,27,Electronics,2,500,1000
772,2023-09-09,CUST772,Male,58,Clothing,3,50,150
773,2023-09-16,CUST773,Male,57,Electronics,2,500,1000
774,2023-10-11,CUST774,Female,45,Beauty,1,50,50
775,2023-03-26,CUST775,Female,42,Beauty,1,30,30
776,2023-09-05,CUST776,Female,27,Electronics,1,300,300
777,2023-05-02,CUST777,Female,59,Clothing,1,30,30
778,2023-03-19,CUST778,Male,19,Electronics,2,300,600
779,2023-11-17,CUST779,Female,39,Beauty,4,500,2000
780,2023-05-06,CUST780,Female,62,Clothing,1,500,500
781,2023-02-03,CUST781,Female,60,Electronics,1,50,50
782,2023-09-07,CUST782,Male,29,Clothing,1,30,30
783,2023-08-17,CUST783,Female,57,Electronics,1,300,300
784,2023-03-06,CUST784,Male,27,Clothing,2,50,100
785,2023-08-17,CUST785,Male,50,Clothing,2,300,600
786,2023-07-09,CUST786,Female,20,Beauty,3,500,1500
787,2023-07-11,CUST787,Male,56,Clothing,2,500,1000
788,2023-07-29,CUST788,Female,28,Clothing,4,25,100
789,2023-05-10,CUST789,Male,19,Clothing,2,30,60
790,2023-05-07,CUST790,Female,44,Beauty,4,500,2000
791,2023-07-16,CUST791,Female,64,Beauty,3,500,1500
792,2023-03-02,CUST792,Female,63,Clothing,4,300,1200
793,2023-10-01,CUST793,Female,36,Electronics,2,500,1000
794,2023-06-16,CUST794,Male,62,Clothing,2,25,50
795,2023-03-02,CUST795,Female,64,Electronics,4,50,200
796,2023-11-09,CUST796,Male,36,Electronics,4,30,120
797,2023-12-29,CUST797,Male,19,Beauty,1,100,100
798,2023-07-30,CUST798,Female,33,Electronics,4,25,100
799,2023-04-27,CUST799,Female,23,Clothing,4,100,400
800,2023-09-20,CUST800,Male,59,Electronics,3,300,900
801,2023-10-08,CUST801,Male,52,Electronics,4,30,120
802,2023-08-16,CUST802,Male,50,Beauty,4,30,120
803,2023-01-09,CUST803,Male,60,Beauty,3,100,300
804,2023-01-17,CUST804,Male,58,Beauty,2,500,1000
805,2023-10-13,CUST805,Male,39,Electronics,4,100,400
806,2023-12-31,CUST806,Male,62,Beauty,3,30,90
807,2023-04-15,CUST807,Male,18,Clothing,3,30,90
808,2023-09-13,CUST808,Male,55,Electronics,4,100,400
809,2023-01-08,CUST809,Male,62,Beauty,1,25,25
810,2023-03-23,CUST810,Female,47,Beauty,3,300,900
811,2023-03-19,CUST811,Male,25,Beauty,1,100,100
812,2023-04-29,CUST812,Male,62,Beauty,4,300,1200
813,2023-08-15,CUST813,Female,45,Beauty,3,100,300
814,2023-12-03,CUST814,Male,64,Beauty,4,300,1200
815,2023-01-30,CUST815,Male,32,Electronics,1,50,50
816,2023-10-13,CUST816,Female,28,Clothing,2,500,1000
817,2023-09-18,CUST817,Female,37,Electronics,2,50,100
818,2023-07-18,CUST818,Female,24,Beauty,1,25,25
819,2023-10-01,CUST819,Male,49,Electronics,3,300,900
820,2023-03-10,CUST820,Male,21,Electronics,4,25,100
821,2023-08-03,CUST821,Male,53,Electronics,1,25,25
822,2023-03-02,CUST822,Female,27,Beauty,4,25,100
823,2023-02-16,CUST823,Male,22,Clothing,2,500,1000
824,2023-05-21,CUST824,Male,35,Clothing,2,30,60
825,2023-09-23,CUST825,Male,43,Clothing,2,500,1000
826,2023-02-15,CUST826,Male,22,Clothing,4,300,1200
827,2023-08-17,CUST827,Female,60,Beauty,1,100,100
828,2023-10-07,CUST828,Female,60,Electronics,4,30,120
829,2023-01-17,CUST829,Male,48,Beauty,2,300,600
830,2023-10-21,CUST830,Male,51,Electronics,3,50,150
831,2023-03-05,CUST831,Male,19,Beauty,2,30,60
832,2023-06-21,CUST832,Male,39,Clothing,4,100,400
833,2023-07-24,CUST833,Male,58,Beauty,1,25,25
834,2023-12-05,CUST834,Male,23,Electronics,2,50,100
835,2023-01-22,CUST835,Male,24,Beauty,3,100,300
836,2023-09-06,CUST836,Female,20,Beauty,4,50,200
837,2023-05-16,CUST837,Female,36,Beauty,1,100,100
838,2023-11-28,CUST838,Male,51,Clothing,1,25,25
839,2023-11-21,CUST839,Male,57,Electronics,2,30,60
840,2023-07-29,CUST840,Female,40,Electronics,1,50,50
841,2023-05-25,CUST841,Male,50,Clothing,2,300,600
842,2023-10-22,CUST842,Female,20,Beauty,3,100,300
843,2023-01-20,CUST843,Male,36,Beauty,3,500,1500
844,2023-05-17,CUST844,Male,44,Beauty,4,500,2000
845,2023-06-24,CUST845,Male,45,Beauty,3,30,90
846,2023-10-04,CUST846,Female,63,Beauty,4,30,120
847,2023-11-29,CUST847,Male,61,Electronics,2,25,50
848,2023-10-07,CUST848,Male,22,Clothing,4,300,1200
849,2023-09-16,CUST849,Male,36,Beauty,3,100,300
850,2023-10-10,CUST850,Male,59,Beauty,2,25,50
851,2023-04-09,CUST851,Female,46,Clothing,4,100,400
852,2023-04-11,CUST852,Male,34,Electronics,2,25,50
853,2023-08-20,CUST853,Male,47,Clothing,3,25,75
854,2023-11-04,CUST854,Male,46,Beauty,4,50,200
855,2023-12-27,CUST855,Female,30,Beauty,2,30,60
856,2023-10-10,CUST856,Female,26,Clothing,2,100,200
857,2023-06-12,CUST857,Female,57,Beauty,3,50,150
858,2023-08-24,CUST858,Male,59,Clothing,1,100,100
859,2023-02-21,CUST859,Female,40,Clothing,4,50,200
860,2023-06-15,CUST860,Male,41,Electronics,1,50,50
861,2023-11-17,CUST861,Male,58,Electronics,2,300,600
862,2023-09-03,CUST862,Female,52,Beauty,2,25,50
863,2023-03-09,CUST863,Female,21,Electronics,4,500,2000
864,2023-09-06,CUST864,Male,39,Beauty,3,50,150
865,2023-01-02,CUST865,Male,41,Clothing,2,50,100
866,2023-01-19,CUST866,Male,50,Electronics,2,25,50
867,2023-02-21,CUST867,Male,64,Electronics,4,50,200
868,2023-02-27,CUST868,Male,31,Electronics,4,25,100
869,2023-07-26,CUST869,Female,48,Electronics,3,30,90
870,2023-11-25,CUST870,Female,48,Beauty,1,100,100
871,2023-08-14,CUST871,Female,59,Electronics,2,100,200
872,2023-02-06,CUST872,Male,18,Clothing,3,30,90
873,2023-06-30,CUST873,Male,50,Clothing,1,50,50
874,2023-02-01,CUST874,Male,55,Clothing,4,25,100
875,2023-07-25,CUST875,Female,64,Electronics,3,100,300
876,2023-01-22,CUST876,Female,38,Electronics,1,30,30
877,2023-09-16,CUST877,Male,45,Beauty,3,300,900
878,2023-11-04,CUST878,Male,63,Electronics,1,500,500
879,2023-07-29,CUST879,Male,31,Electronics,4,50,200
880,2023-10-12,CUST880,Male,46,Clothing,2,25,50
881,2023-01-08,CUST881,Female,32,Beauty,2,300,600
882,2023-03-04,CUST882,Female,39,Electronics,3,300,900
883,2023-09-06,CUST883,Female,29,Clothing,3,25,75
884,2023-08-29,CUST884,Male,43,Clothing,3,50,150
885,2023-11-27,CUST885,Female,29,Beauty,2,25,50
886,2023-07-26,CUST886,Female,39,Clothing,4,25,100
887,2023-08-23,CUST887,Female,28,Beauty,3,30,90
888,2023-02-08,CUST888,Female,22,Clothing,3,25,75
889,2023-03-15,CUST889,Female,57,Clothing,3,50,150
890,2023-09-23,CUST890,Male,56,Clothing,4,300,1200
891,2023-05-21,CUST891,Male,23,Clothing,1,30,30
892,2023-08-13,CUST892,Female,30,Electronics,2,100,200
893,2023-01-15,CUST893,Male,18,Clothing,1,30,30
894,2023-09-19,CUST894,Male,59,Electronics,4,30,120
895,2023-10-24,CUST895,Male,37,Beauty,2,30,60
896,2023-07-14,CUST896,Female,34,Beauty,1,100,100
897,2023-02-14,CUST897,Male,37,Clothing,2,100,200
898,2023-08-26,CUST898,Male,46,Electronics,2,25,50
899,2023-12-06,CUST899,Male,44,Electronics,4,50,200
900,2023-11-26,CUST900,Female,18,Electronics,1,50,50
901,2023-02-12,CUST901,Male,36,Clothing,3,500,1500
902,2023-08-08,CUST902,Male,20,Electronics,3,300,900
903,2023-10-27,CUST903,Male,50,Clothing,4,25,100
904,2023-02-08,CUST904,Female,43,Beauty,4,100,400
905,2023-02-12,CUST905,Male,41,Clothing,1,500,500
906,2023-12-06,CUST906,Female,60,Clothing,1,25,25
907,2023-10-15,CUST907,Female,28,Clothing,4,25,100
908,2023-06-28,CUST908,Male,51,Electronics,3,25,75
909,2023-09-03,CUST909,Male,49,Electronics,1,100,100
910,2023-11-20,CUST910,Female,49,Beauty,3,500,1500
911,2023-07-28,CUST911,Male,33,Clothing,1,30,30
912,2023-11-10,CUST912,Male,21,Electronics,4,500,2000
913,2023-11-09,CUST913,Male,54,Beauty,3,50,150
914,2023-10-10,CUST914,Male,36,Electronics,2,300,600
915,2023-06-05,CUST915,Female,26,Clothing,3,50,150
916,2023-10-06,CUST916,Male,19,Clothing,4,50,200
917,2023-08-22,CUST917,Female,28,Beauty,2,30,60
918,2023-05-21,CUST918,Male,24,Electronics,2,50,100
919,2023-10-09,CUST919,Female,21,Beauty,2,100,200
920,2023-04-10,CUST920,Male,63,Clothing,1,30,30
921,2023-01-06,CUST921,Male,54,Beauty,2,300,600
922,2023-11-07,CUST922,Female,31,Electronics,1,300,300
