Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
433,"2023-04-05","CUST433","Male",55,"Clothing",2,100,200
434,"2023-04-30","CUST434","Female",38,"Electronics",3,50,150
435,"2023-09-20","CUST435","Female",19,"Electronics",4,30,120
436,"2023-09-20","CUST436","Female",21,"Electronics",4,50,200
437,"2023-04-13","CUST437","Female",26,"Beauty",2,100,200
438,"2023-09-15","CUST438","Female",20,"Electronics",2,25,50
439,"2023-04-18","CUST439","Female",50,"Electronics",3,500,1500
440,"2023-08-21","CUST440","Male",36,"Beauty",4,50,200
441,"2023-02-06","CUST441","Male",30,"Beauty",3,30,90
442,"2023-10-15","CUST442","Female",24,"Electronics",3,300,900
443,"2023-05-30","CUST443","Female",43,"Electronics",4,25,100
444,"2023-10-28","CUST444","Male",57,"Electronics",4,300,1200
445,"2023-06-16","CUST445","Female",28,"Electronics",1,100,100
446,"2023-05-01","CUST446","Male",48,"Electronics",1,30,30
447,"2023-06-21","CUST447","Female",40,"Clothing",1,300,300
448,"2023-08-24","CUST448","Male",30,"Clothing",4,25,100
449,"2023-07-03","CUST449","Female",34,"Beauty",1,100,100
450,"2023-07-29","CUST450","Male",44,"Beauty",4,30,120
451,"2023-05-05","CUST451","Male",62,"Clothing",2,30,60
452,"2023-05-26","CUST452","Female",55,"Clothing",1,30,30
453,"2023-09-15","CUST453","Female",41,"Clothing",3,25,75
454,"2023-08-02","CUST454","Female",32,"Clothing",2,25,50
455,"2023-09-05","CUST455","Male",51,"Beauty",2,25,50
456,"2023-06-27","CUST456","Male",62,"Clothing",4,500,2000
457,"2023-03-23","CUST457","Male",46,"Beauty",4,50,200
458,"2023-01-23","CUST458","Female",51,"Beauty",2,30,60
459,"2023-03-09","CUST459","Female",18,"Electronics",4,500,2000
460,"2023-11-05","CUST460","Male",63,"Electronics",2,30,60
461,"2023-04-20","CUST461","Female",55,"Beauty",3,300,900
462,"2023-04-26","CUST462","Male",34,"Clothing",3,100,300
463,"2023-08-20","CUST463","Female",60,"Clothing",1,100,100
464,"2023-05-26","CUST464","Male",40,"Beauty",1,300,300
465,"2023-01-28","CUST465","Female",27,"Electronics",2,500,1000
466,"2023-04-20","CUST466","Female",26,"Clothing",3,30,90
467,"2023-07-15","CUST467","Male",56,"Beauty",1,300,300
468,"2023-08-06","CUST468","Male",48,"Electronics",3,300,900
469,"2023-07-22","CUST469","Male",19,"Clothing",4,30,120
470,"2023-03-04","CUST470","Male",39,"Beauty",3,30,90
471,"2023-11-29","CUST471","Male",22,"Electronics",2,300,600
472,"2023-07-12","CUST472","Male",63,"Clothing",1,50,50
473,"2023-09-09","CUST473","Female",20,"Electronics",2,25,50
474,"2023-05-05","CUST474","Male",28,"Electronics",4,100,400
475,"2023-03-17","CUST475","Female",19,"Clothing",4,300,1200
476,"2023-10-02","CUST476","Male",18,"Beauty",2,100,200
477,"2023-06-12","CUST477","Male",41,"Electronics",1,30,30
478,"2023-01-13","CUST478","Female",44,"Beauty",1,25,25
479,"2023-12-06","CUST479","Male",58,"Clothing",3,30,90
480,"2023-08-09","CUST480","Male",40,"Clothing",4,30,120
481,"2023-07-20","CUST481","Male",61,"Beauty",1,500,500
482,"2023-08-15","CUST482","Male",58,"Beauty",1,100,100
483,"2023-06-24","CUST483","Female",29,"Clothing",3,300,900
484,"2023-07-17","CUST484","Male",59,"Electronics",2,25,50
485,"2023-03-11","CUST485","Female",30,"Beauty",3,50,150
486,"2023-09-04","CUST486","Male",50,"Clothing",3,500,1500
487,"2023-06-16","CUST487","Male",61,"Electronics",2,50,100
488,"2023-02-24","CUST488","Male",36,"Beauty",1,50,50
489,"2023-02-03","CUST489","Female",48,"Clothing",3,300,900
490,"2023-11-25","CUST490","Male",35,"Electronics",4,25,100
491,"2023-03-04","CUST491","Male",31,"Electronics",2,30,60
492,"2023-12-09","CUST492","Female",39,"Beauty",3,300,900
493,"2023-04-18","CUST493","Female",24,"Electronics",1,300,300
494,"2023-08-20","CUST494","Female",34,"Beauty",4,30,120
495,"2023-09-04","CUST495","Male",56,"Electronics",1,30,30
496,"2023-09-16","CUST496","Male",57,"Beauty",3,500,1500
497,"2023-12-21","CUST497","Female",36,"Clothing",1,100,100
498,"2023-04-16","CUST498","Female",23,"Electronics",2,100,200
499,"2023-02-08","CUST499","Female",44,"Beauty",3,500,1500
500,"2023-10-16","CUST500","Female",31,"Clothing",1,300,300
501,"2023-09-13","CUST501","Female",53,"Electronics",3,500,1500
502,"2023-09-06","CUST502","Female",55,"Electronics",2,25,50
503,"2023-08-22","CUST503","Male",62,"Electronics",4,30,120
504,"2023-07-16","CUST504","Female",64,"Beauty",4,50,200
505,"2023-04-14","CUST505","Male",26,"Electronics",2,500,1000
506,"2023-01-26","CUST506","Male",59,"Beauty",1,25,25
507,"2023-09-11","CUST507","Female",34,"Clothing",2,500,1000
508,"2023-04-11","CUST508","Female",25,"Clothing",3,50,150
509,"2023-07-28","CUST509","Female",54,"Beauty",2,100,200
510,"2023-12-14","CUST510","Male",36,"Electronics",3,50,150
511,"2023-06-29","CUST511","Male",22,"Electronics",1,50,50
512,"2023-10-21","CUST512","Male",60,"Electronics",1,30,30
513,"2023-06-16","CUST513","Female",40,"Electronics",3,50,150
514,"2023-10-27","CUST514","Female",48,"Beauty",3,500,1500
515,"2023-09-24","CUST515","Male",50,"Electronics",3,25,75
516,"2023-02-26","CUST516","Male",61,"Clothing",2,50,100
517,"2023-04-27","CUST517","Female",46,"Clothing",3,30,90
518,"2023-04-06","CUST518","Female",36,"Electronics",3,30,90
519,"2023-03-26","CUST519","Male",49,"Electronics",4,500,2000
520,"2023-02-06","CUST520","Male",45,"Clothing",1,100,100
521,"2023-03-03","CUST521","Male",27,"Clothing",1,500,500
522,"2023-08-27","CUST522","Female",64,"Beauty",2,300,600
523,"2023-06-30","CUST523","Female",45,"Clothing",1,500,500
524,"2023-12-30","CUST524","Female",51,"Electronics",2,500,1000
525,"2023-04-17","CUST525","Male",26,"Beauty",1,50,50
526,"2023-03-29","CUST526","Male",59,"Beauty",4,50,200
527,"2023-03-13","CUST527","Female",38,"Electronics",3,100,300
528,"2023-11-20","CUST528","Female",42,"Electronics",3,300,900
529,"2023-09-13","CUST529","Male",39,"Electronics",3,300,900
530,"2023-03-08","CUST530","Male",38,"Beauty",4,100,400
531,"2023-05-11","CUST531","Male",44,"Clothing",1,500,500
532,"2023-03-03","CUST532","Male",31,"Beauty",1,100,100
533,"2023-03-10","CUST533","Female",41,"Clothing",3,500,1500
534,"2023-04-20","CUST534","Female",36,"Clothing",2,30,60
535,"2023-07-20","CUST535","Female",55,"Clothing",1,25,25
536,"2023-10-12","CUST536","Male",21,"Electronics",3,300,900
537,"2023-08-11","CUST537","Male",42,"Beauty",2,25,50
538,"2023-12-28","CUST538","Male",21,"Beauty",3,25,75
539,"2023-03-31","CUST539","Male",40,"Clothing",2,50,100
540,"2023-02-07","CUST540","Female",36,"Beauty",3,300,900
541,"2023-12-22","CUST541","Female",33,"Clothing",1,30,30
542,"2023-03-19","CUST542","Male",30,"Beauty",1,50,50
543,"2023-11-17","CUST543","Female",30,"Beauty",2,100,200
544,"2023-02-25","CUST544","Female",54,"Electronics",1,30,30
545,"2023-08-08","CUST545","Female",29,"Beauty",3,50,150
546,"2023-08-23","CUST546","Female",35,"Electronics",2,25,50
547,"2023-08-30","CUST547","Female",36,"Clothing",1,300,300
548,"2023-11-28","CUST548","Male",34,"Clothing",2,300,600
549,"2023-01-22","CUST549","Female",61,"Beauty",1,300,300
550,"2023-11-04","CUST550","Male",28,"Beauty",1,50,50
551,"2023-11-20","CUST551","Male",50,"Clothing",4,30,120
552,"2023-06-25","CUST552","Male",48,"Beauty",1,100,100
553,"2023-08-18","CUST553","Male",36,"Beauty",1,50,50
554,"2023-10-05","CUST554","Male",44,"Beauty",3,500,1500
555,"2023-10-27","CUST555","Female",62,"Clothing",4,500,2000
556,"2023-03-20","CUST556","Female",64,"Clothing",1,50,50
557,"2023-07-05","CUST557","Male",30,"Beauty",2,25,50
558,"2023-06-15","CUST558","Female",58,"Electronics",3,100,300
559,"2023-04-19","CUST559","Female",36,"Beauty",4,300,1200
560,"2023-07-18","CUST560","Female",29,"Beauty",1,30,30
561,"2023-09-12","CUST561","Female",24,"Electronics",1,50,50
562,"2023-01-23","CUST562","Male",57,"Clothing",2,300,600
563,"2023-08-18","CUST563","Female",52,"Electronics",3,100,300
564,"2023-05-19","CUST564","Female",59,"Clothing",2,300,600
565,"2023-01-12","CUST565","Male",50,"Electronics",3,500,1500
566,"2023-02-01","CUST566","Female",63,"Beauty",3,500,1500
567,"2023-12-30","CUST567","Male",32,"Electronics",2,100,200
568,"2023-07-02","CUST568","Female",60,"Beauty",4,30,120
569,"2023-03-24","CUST569","Female",50,"Clothing",4,300,1200
570,"2023-02-26","CUST570","Male",48,"Clothing",2,300,600
571,"2023-09-27","CUST571","Female",27,"Clothing",4,300,1200
572,"2023-04-05","CUST572","Male",53,"Electronics",2,50,100
573,"2023-10-06","CUST573","Male",34,"Beauty",1,50,50
574,"2023-04-30","CUST574","Female",62,"Electronics",2,500,1000
575,"2023-11-28","CUST575","Female",18,"Clothing",4,30,120
576,"2023-08-25","CUST576","Male",62,"Clothing",3,25,75
577,"2023-06-12","CUST577","Male",25,"Clothing",1,500,500
578,"2023-05-29","CUST578","Female",42,"Clothing",1,500,500
579,"2023-09-14","CUST579","Male",64,"Beauty",4,25,100
580,"2023-06-02","CUST580","Female",30,"Beauty",4,300,1200
581,"2023-07-03","CUST581","Female",47,"Beauty",2,50,100
582,"2023-06-13","CUST582","Male",20,"Beauty",4,30,120
583,"2023-05-25","CUST583","Male",50,"Electronics",3,25,75
584,"2023-11-21","CUST584","Male",43,"Beauty",3,500,1500
585,"2023-05-29","CUST585","Male",61,"Beauty",1,500,500
586,"2023-02-05","CUST586","Male",18,"Beauty",2,25,50
587,"2023-10-21","CUST587","Female",58,"Electronics",3,30,90
588,"2023-10-14","CUST588","Male",47,"Beauty",2,500,1000
589,"2023-03-04","CUST589","Male",32,"Clothing",4,100,400
590,"2023-10-17","CUST590","Male",22,"Beauty",1,300,300
591,"2023-04-15","CUST591","Female",56,"Beauty",2,100,200
592,"2023-04-04","CUST592","Male",49,"Electronics",3,30,90
593,"2023-01-06","CUST593","Female",55,"Clothing",2,300,600
594,"2023-06-19","CUST594","Male",36,"Beauty",1,500,500
595,"2023-01-28","CUST595","Male",29,"Beauty",1,300,300
596,"2023-07-07","CUST596","Female",56,"Electronics",3,500,1500
597,"2023-05-30","CUST597","Male",57,"Beauty",2,300,600
598,"2023-06-18","CUST598","Female",22,"Clothing",4,300,1200
599,"2023-08-12","CUST599","Female",30,"Clothing",2,500,1000
600,"2023-03-24","CUST600","Female",57,"Electronics",3,300,900
601,"2023-08-11","CUST601","Female",34,"Clothing",2,30,60
602,"2023-01-19","CUST602","Male",41,"Clothing",4,500,2000
603,"2023-08-22","CUST603","Female",23,"Clothing",1,50,50
604,"2023-09-24","CUST604","Male",19,"Electronics",4,30,120
605,"2023-06-24","CUST605","Female",58,"Electronics",3,25,75
606,"2023-12-22","CUST606","Female",62,"Electronics",1,100,100
607,"2023-04-06","CUST607","Female",20,"Beauty",4,300,1200
608,"2023-12-17","CUST608","Male",30,"Electronics",3,500,1500
609,"2023-04-02","CUST609","Male",31,"Clothing",2,25,50
610,"2023-07-08","CUST610","Female",36,"Electronics",3,100,300
611,"2023-09-23","CUST611","Male",60,"Clothing",4,50,200
612,"2023-07-01","CUST612","Female",58,"Clothing",1,50,50
613,"2023-08-14","CUST613","Female",55,"Electronics",1,500,500
614,"2023-06-13","CUST614","Male",35,"Beauty",3,30,90
615,"2023-07-05","CUST615","Female",37,"Electronics",2,300,600
616,"2023-02-20","CUST616","Male",23,"Electronics",2,30,60
617,"2023-04-16","CUST617","Female",52,"Clothing",1,300,300
618,"2023-11-11","CUST618","Female",19,"Electronics",4,500,2000
619,"2023-09-01","CUST619","Female",54,"Beauty",2,300,600
620,"2023-02-04","CUST620","Female",58,"Clothing",3,25,75
621,"2023-10-16","CUST621","Female",59,"Beauty",1,50,50
622,"2023-01-12","CUST622","Male",39,"Clothing",4,30,120
623,"2023-11-09","CUST623","Female",49,"Electronics",4,100,400
624,"2023-01-26","CUST624","Female",53,"Beauty",3,300,900
625,"2023-07-19","CUST625","Male",34,"Electronics",4,50,200
626,"2023-11-17","CUST626","Male",22,"Beauty",1,300,300
627,"2023-10-13","CUST627","Male",41,"Clothing",2,25,50
628,"2023-04-09","CUST628","Male",47,"Clothing",3,25,75
629,"2023-03-21","CUST629","Female",63,"Clothing",1,500,500
630,"2023-01-06","CUST630","Male",54,"Electronics",4,30,120
631,"2023-12-11","CUST631","Male",59,"Beauty",3,25,75
632,"2023-01-24","CUST632","Male",60,"Electronics",3,50,150
633,"2023-06-02","CUST633","Male",35,"Beauty",4,500,2000
634,"2023-12-31","CUST634","Female",40,"Beauty",1,25,25
635,"2023-04-14","CUST635","Female",38,"Clothing",3,300,900
636,"2023-12-17","CUST636","Male",27,"Beauty",4,30,120
637,"2023-05-24","CUST637","Male",31,"Electronics",1,30,30
638,"2023-03-19","CUST638","Male",20,"Beauty",4,25,100
639,"2023-04-13","CUST639","Female",40,"Clothing",4,100,400
640,"2023-04-13","CUST640","Female",18,"Electronics",4,25,100
641,"2023-02-27","CUST641","Male",42,"Beauty",3,300,900
642,"2023-11-30","CUST642","Male",42,"Clothing",1,100,100
643,"2023-04-17","CUST643","Female",39,"Beauty",4,300,1200
644,"2023-03-10","CUST644","Female",52,"Electronics",4,25,100
645,"2023-07-28","CUST645","Female",44,"Electronics",2,300,600
646,"2023-07-13","CUST646","Female",28,"Clothing",4,100,400
647,"2023-09-20","CUST647","Male",63,"Electronics",3,25,75
648,"2023-09-23","CUST648","Female",49,"Electronics",3,500,1500
649,"2023-09-01","CUST649","Male",18,"Clothing",2,50,100
650,"2023-12-25","CUST650","Male",54,"Clothing",4,25,100
651,"2023-12-10","CUST651","Male",28,"Clothing",2,25,50
652,"2023-01-18","CUST652","Female",58,"Beauty",1,100,100
653,"2023-02-16","CUST653","Female",23,"Beauty",4,300,1200
654,"2023-07-01","CUST654","Female",30,"Electronics",1,30,30
655,"2023-07-22","CUST655","Male",40,"Electronics",1,300,300
656,"2023-01-03","CUST656","Male",33,"Beauty",3,100,300
657,"2023-05-20","CUST657","Male",35,"Beauty",3,100,300
658,"2023-09-05","CUST658","Female",26,"Electronics",3,300,900
659,"2023-02-04","CUST659","Male",61,"Beauty",1,25,25
660,"2023-09-12","CUST660","Male",22,"Beauty",1,500,500
661,"2023-09-12","CUST661","Female",27,"Electronics",2,500,1000
662,"2023-11-09","CUST662","Male",35,"Electronics",2,300,600
663,"2023-11-03","CUST663","Male",33,"Electronics",4,25,100
664,"2023-01-29","CUST664","Female",34,"Beauty",1,100,100
665,"2023-01-18","CUST665","Female",49,"Clothing",1,300,300
666,"2023-09-23","CUST666","Female",35,"Electronics",3,25,75
667,"2023-03-19","CUST667","Male",19,"Electronics",2,300,600
668,"2023-02-11","CUST668","Female",29,"Electronics",4,50,200
669,"2023-12-13","CUST669","Female",21,"Electronics",1,50,50
670,"2023-09-04","CUST670","Female",35,"Electronics",4,30,120
671,"2023-03-14","CUST671","Female",47,"Clothing",4,300,1200
672,"2023-10-06","CUST672","Female",55,"Beauty",2,50,100
673,"2023-08-17","CUST673","Male",50,"Clothing",2,300,600
674,"2023-03-08","CUST674","Female",20,"Clothing",4,100,400
675,"2023-10-26","CUST675","Male",35,"Electronics",3,30,90
676,"2023-06-08","CUST676","Male",25,"Clothing",4,25,100
677,"2023-06-27","CUST677","Female",34,"Clothing",3,25,75
678,"2023-12-20","CUST678","Male",29,"Electronics",2,300,600
679,"2023-03-02","CUST679","Female",63,"Clothing",4,300,1200
680,"2023-04-06","CUST680","Female",53,"Clothing",4,50,200
681,"2023-12-10","CUST681","Male",33,"Beauty",1,50,50
682,"2023-10-23","CUST682","Male",38,"Electronics",3,50,150
683,"2023-12-30","CUST683","Female",64,"Clothing",1,30,30
684,"2023-07-28","CUST684","Male",26,"Beauty",4,300,1200
685,"2023-04-27","CUST685","Female",23,"Clothing",4,100,400
686,"2023-10-02","CUST686","Male",64,"Clothing",3,300,900
687,"2023-09-25","CUST687","Male",63,"Beauty",3,500,1500
688,"2023-03-07","CUST688","Male",28,"Beauty",4,500,2000
689,"2023-08-29","CUST689","Male",20,"Clothing",4,25,100
690,"2023-11-16","CUST690","Male",47,"Clothing",4,500,2000
691,"2023-12-31","CUST691","Male",62,"Beauty",3,30,90
692,"2023-09-22","CUST692","Female",48,"Clothing",2,300,600
693,"2023-10-22","CUST693","Male",64,"Clothing",1,500,500
694,"2023-02-19","CUST694","Female",22,"Beauty",2,100,200
695,"2023-09-12","CUST695","Male",27,"Clothing",1,25,25
696,"2023-07-15","CUST696","Female",48,"Electronics",1,500,500
697,"2023-08-15","CUST697","Female",45,"Beauty",3,100,300
698,"2023-11-12","CUST698","Male",21,"Electronics",4,25,100
699,"2023-04-23","CUST699","Male",22,"Clothing",4,30,120
700,"2023-08-13","CUST700","Female",60,"Electronics",2,50,100
701,"2023-04-10","CUST701","Female",43,"Beauty",1,25,25
702,"2023-01-26","CUST702","Male",53,"Clothing",4,100,400
703,"2023-03-10","CUST703","Male",21,"Electronics",4,25,100
704,"2023-11-16","CUST704","Male",49,"Beauty",1,30,30
705,"2023-03-16","CUST705","Female",58,"Beauty",1,300,300
706,"2023-06-13","CUST706","Female",63,"Clothing",4,50,200
707,"2023-05-18","CUST707","Female",52,"Clothing",3,100,300
708,"2023-12-13","CUST708","Female",52,"Beauty",2,500,1000
709,"2023-08-17","CUST709","Female",60,"Beauty",1,100,100
710,"2023-04-10","CUST710","Male",55,"Electronics",1,25,25
711,"2023-08-27","CUST711","Female",33,"Electronics",4,300,1200
712,"2023-11-26","CUST712","Male",34,"Beauty",4,25,100
713,"2023-07-01","CUST713","Female",40,"Electronics",2,100,200
714,"2023-08-29","CUST714","Male",44,"Electronics",1,30,30
715,"2023-12-05","CUST715","Male",23,"Electronics",2,50,100
716,"2023-12-05","CUST716","Female",26,"Clothing",3,300,900
717,"2023-01-17","CUST717","Female",63,"Clothing",2,50,100
718,"2023-01-02","CUST718","Female",47,"Electronics",3,300,900
719,"2023-03-06","CUST719","Female",59,"Electronics",4,500,2000
720,"2023-03-08","CUST720","Male",25,"Clothing",4,30,120
721,"2023-05-25","CUST721","Male",50,"Clothing",2,300,600
722,"2023-04-14","CUST722","Female",27,"Clothing",3,25,75
723,"2023-05-27","CUST723","Female",45,"Electronics",2,300,600
724,"2023-01-10","CUST724","Male",59,"Clothing",4,100,400
725,"2023-07-16","CUST725","Female",53,"Beauty",4,30,120
726,"2023-04-28","CUST726","Male",49,"Electronics",4,50,200
727,"2023-10-07","CUST727","Male",22,"Clothing",4,300,1200
728,"2023-11-04","CUST728","Female",24,"Electronics",3,300,900
729,"2023-11-18","CUST729","Female",39,"Beauty",2,50,100
730,"2023-07-12","CUST730","Male",44,"Beauty",3,50,150
731,"2023-06-29","CUST731","Female",47,"Electronics",3,50,150
732,"2023-01-05","CUST732","Male",56,"Clothing",1,500,500
733,"2023-12-27","CUST733","Female",30,"Beauty",2,30,60
734,"2023-05-30","CUST734","Female",34,"Beauty",3,50,150
735,"2023-10-30","CUST735","Female",45,"Clothing",3,300,900
736,"2023-07-15","CUST736","Female",45,"Beauty",2,50,100
737,"2023-10-14","CUST737","Female",39,"Electronics",2,300,600
738,"2023-06-21","CUST738","Male",46,"Electronics",3,50,150
739,"2023-09-03","CUST739","Female",52,"Beauty",2,25,50
740,"2023-01-08","CUST740","Female",60,"Electronics",4,300,1200
741,"2023-06-15","CUST741","Female",53,"Clothing",1,100,100
742,"2023-07-29","CUST742","Female",37,"Beauty",3,300,900
743,"2023-04-10","CUST743","Female",24,"Clothing",4,300,1200
744,"2023-05-26","CUST744","Female",64,"Beauty",4,300,1200
745,"2023-07-26","CUST745","Female",48,"Electronics",3,30,90
746,"2023-03-10","CUST746","Male",30,"Beauty",3,100,300
747,"2023-11-23","CUST747","Male",36,"Clothing",1,500,500
748,"2023-07-11","CUST748","Male",29,"Clothing",4,300,1200
749,"2023-02-07","CUST749","Female",22,"Clothing",4,100,400
750,"2023-01-29","CUST750","Male",29,"Electronics",3,300,900
751,"2023-01-22","CUST751","Female",38,"Electronics",1,30,30
752,"2023-08-12","CUST752","Male",31,"Clothing",4,500,2000
753,"2023-12-19","CUST753","Male",26,"Electronics",3,300,900
754,"2023-09-26","CUST754","Male",37,"Electronics",4,100,400
755,"2023-05-24","CUST755","Female",18,"Beauty",2,30,60
756,"2023-09-02","CUST756","Female",34,"Clothing",4,100,400
757,"2023-09-06","CUST757","Female",29,"Clothing",3,25,75
758,"2023-07-13","CUST758","Male",40,"Clothing",2,500,1000
759,"2023-03-31","CUST759","Female",40,"Beauty",3,30,90
760,"2023-06-23","CUST760","Male",20,"Clothing",1,30,30
761,"2023-09-10","CUST761","Female",22,"Beauty",1,100,100
762,"2023-02-12","CUST762","Female",34,"Electronics",2,100,200
763,"2023-09-23","CUST763","Male",56,"Clothing",4,300,1200
764,"2023-08-17","CUST764","Female",43,"Beauty",2,100,200
765,"2023-04-08","CUST765","Male",33,"Clothing",1,300,300
766,"2023-08-11","CUST766","Female",29,"Electronics",4,500,2000
767,"2023-10-07","CUST767","Female",56,"Electronics",2,30,60
768,"2023-04-26","CUST768","Male",22,"Clothing",1,30,30
769,"2023-02-14","CUST769","Male",37,"Clothing",2,100,200
770,"2023-10-27","CUST770","Male",61,"Clothing",1,500,500
771,"2023-07-25","CUST771","Male",55,"Clothing",4,25,100
772,"2023-12-23","CUST772","Female",35,"Beauty",4,50,200
773,"2023-09-19","CUST773","Male",46,"Clothing",1,300,300
774,"2023-10-17","CUST774","Male",56,"Electronics",3,300,900
775,"2023-02-08","CUST775","Female",43,"Beauty",4,100,400
776,"2023-12-02","CUST776","Female",35,"Beauty",4,500,2000
777,"2023-11-27","CUST777","Female",26,"Beauty",4,30,120
778,"2023-06-24","CUST778","Male",22,"Clothing",3,300,900
779,"2023-07-21","CUST779","Female",49,"Electronics",3,500,1500
780,"2023-07-18","CUST780","Male",30,"Electronics",2,100,200
781,"2023-07-28","CUST781","Male",33,"Clothing",1,30,30
782,"2023-08-24","CUST782","Female",58,"Electronics",4,500,2000
783,"2023-10-14","CUST783","Female",47,"Clothing",4,300,1200
784,"2023-12-04","CUST784","Female",49,"Clothing",2,30,60
785,"2023-09-04","CUST785","Female",53,"Electronics",1,100,100
786,"2023-05-23","CUST786","Male",19,"Beauty",1,50,50
787,"2023-05-21","CUST787","Male",24,"Electronics",2,50,100
788,"2023-04-19","CUST788","Female",30,"Beauty",3,30,90
789,"2023-12-20","CUST789","Male",24,"Beauty",1,300,300
790,"2023-01-28","CUST790","Female",50,"Electronics",1,30,30
791,"2023-03-10","CUST791","Male",32,"Electronics",3,300,900
792,"2023-03-21","CUST792","Male",49,"Clothing",1,300,300
793,"2023-08-03","CUST793","Female",23,"Electronics",1,30,30
794,"2023-09-27","CUST794","Female",52,"Electronics",3,300,900
795,"2023-03-29","CUST795","Female",27,"Electronics",3,500,1500
796,"2023-10-29","CUST796","Female",55,"Electronics",1,30,30
797,"2023-09-16","CUST797","Female",46,"Beauty",1,25,25
798,"2023-05-06","CUST798","Male",37,"Beauty",4,30,120
799,"2023-07-05","CUST799","Female",50,"Beauty",4,25,100
800,"2023-01-27","CUST800","Female",50,"Beauty",2,50,100
801,"2023-04-30","CUST801","Male",61,"Beauty",4,25,100
802,"2023-07-16","CUST802","Male",42,"Clothing",1,50,50
803,"2023-09-17","CUST803","Female",29,"Clothing",2,300,600
804,"2023-03-28","CUST804","Female",64,"Beauty",4,25,100
805,"2023-05-20","CUST805","Female",41,"Electronics",3,300,900
806,"2023-12-09","CUST806","Female",53,"Beauty",1,100,100
807,"2023-04-29","CUST807","Male",55,"Clothing",1,25,25
808,"2023-05-06","CUST808","Female",44,"Clothing",4,30,120
809,"2023-07-13","CUST809","Male",56,"Beauty",1,500,500
810,"2023-09-13","CUST810","Female",60,"Electronics",2,300,600
811,"2023-06-11","CUST811","Female",58,"Electronics",2,50,100
812,"2023-07-12","CUST812","Male",62,"Beauty",3,300,900
813,"2023-09-06","CUST813","Male",47,"Beauty",4,30,120
814,"2023-02-15","CUST814","Female",51,"Clothing",4,30,120
815,"2023-06-26","CUST815","Female",51,"Electronics",2,500,1000
816,"2023-09-11","CUST816","Male",24,"Clothing",2,25,50
817,"2023-03-26","CUST817","Male",47,"Electronics",4,300,1200
818,"2023-04-26","CUST818","Female",18,"Electronics",1,30,30
819,"2023-12-10","CUST819","Female",40,"Beauty",1,30,30
820,"2023-08-06","CUST820","Male",30,"Beauty",4,25,100
821,"2023-01-16","CUST821","Male",63,"Beauty",2,50,100
822,"2023-09-20","CUST822","Male",57,"Clothing",1,50,50
823,"2023-08-08","CUST823","Female",48,"Electronics",1,50,50
824,"2023-12-18","CUST824","Male",43,"Clothing",3,30,90
825,"2023-01-03","CUST825","Male",23,"Clothing",1,500,500
826,"2023-06-15","CUST826","Female",37,"Beauty",2,50,100
827,"2023-11-14","CUST827","Female",53,"Clothing",3,50,150
828,"2023-12-20","CUST828","Female",56,"Beauty",1,25,25
829,"2023-09-26","CUST829","Male",29,"Clothing",2,30,60
830,"2023-08-20","CUST830","Female",18,"Clothing",3,100,300
831,"2023-02-14","CUST831","Male",43,"Beauty",1,25,25
832,"2023-01-30","CUST832","Male",29,"Electronics",2,100,200
833,"2023-09-20","CUST833","Female",44,"Electronics",1,100,100
834,"2023-03-12","CUST834","Male",32,"Electronics",2,100,200
835,"2023-09-26","CUST835","Female",39,"Beauty",1,50,50
836,"2023-07-16","CUST836","Female",49,"Beauty",3,50,150
837,"2023-02-11","CUST837","Male",37,"Clothing",1,25,25
838,"2023-06-09","CUST838","Male",38,"Electronics",3,500,1500
839,"2023-06-07","CUST839","Male",36,"Clothing",3,100,300
840,"2023-04-23","CUST840","Female",46,"Clothing",3,25,75
841,"2023-09-20","CUST841","Female",30,"Electronics",3,25,75
842,"2023-03-16","CUST842","Female",36,"Electronics",3,30,90
843,"2023-09-15","CUST843","Female",47,"Electronics",1,25,25
844,"2023-11-26","CUST844","Female",29,"Clothing",2,500,1000
845,"2023-04-25","CUST845","Female",44,"Clothing",4,50,200
846,"2023-09-06","CUST846","Female",45,"Beauty",4,500,2000
847,"2023-11-07","CUST847","Female",56,"Beauty",3,300,900
848,"2023-05-01","CUST848","Female",39,"Electronics",3,50,150
849,"2023-05-21","CUST849","Female",48,"Electronics",3,100,300
850,"2023-11-26","CUST850","Female",49,"Clothing",4,25,100
851,"2023-05-06","CUST851","Female",51,"Clothing",3,50,150
852,"2023-03-06","CUST852","Female",55,"Electronics",1,50,50
853,"2023-06-27","CUST853","Female",44,"Electronics",1,100,100
854,"2023-04-03","CUST854","Female",56,"Beauty",2,100,200
855,"2023-03-31","CUST855","Female",50,"Beauty",3,100,300
856,"2023-12-08","CUST856","Female",32,"Beauty",3,30,90
857,"2023-10-05","CUST857","Female",58,"Clothing",3,50,150
858,"2023-05-01","CUST858","Female",55,"Electronics",3,25,75
859,"2023-08-24","CUST859","Female",57,"Beauty",2,100,200
860,"2023-03-21","CUST860","Female",26,"Clothing",3,100,300
861,"2023-12-19","CUST861","Female",20,"Clothing",4,500,2000
862,"2023-09-06","CUST862","Male",44,"Clothing",4,25,100
863,"2023-04-03","CUST863","Female",19,"Electronics",3,500,1500
864,"2023-11-07","CUST864","Male",58,"Electronics",3,500,1500
865,"2023-02-22","CUST865","Female",42,"Clothing",3,300,900
